OA,UV4030001,UV4030002,UV4030003,UV4030004,UV4030005,UV4030006,UV4030007,UV4030008,UV4030009,UV4030010,UV4030011
S00143399,128,33.0,12.0,11.0,12.0,0.0,22.0,73.0,73.0,0.0,0.0
S00143400,89,49.0,33.0,16.0,0.0,0.0,14.0,25.0,28.0,1.0,0.0
S00143401,98,27.0,2.0,9.0,8.0,5.0,43.0,27.0,27.0,0.0,0.0
S00143402,122,2.0,2.0,0.0,0.0,0.0,96.0,23.0,23.0,0.0,1.0
S00143403,178,18.0,11.0,7.0,0.0,0.0,46.0,113.0,113.0,0.0,1.0
S00143404,101,11.0,2.0,0.0,0.0,8.0,83.0,6.0,6.0,1.0,0.0
S00143405,117,51.0,29.0,22.0,0.0,0.0,2.0,56.0,56.0,0.0,5.0
S00143406,74,57.0,18.0,38.0,0.0,1.0,0.0,16.0,16.0,0.0,2.0
S00143407,101,26.0,5.0,19.0,3.0,0.0,1.0,72.0,72.0,0.0,3.0
S00143408,130,121.0,75.0,46.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0
S00143409,107,96.0,37.0,61.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
S00143410,92,19.0,3.0,7.0,9.0,0.0,31.0,38.0,38.0,0.0,0.0
S00143411,128,32.0,8.0,25.0,2.0,0.0,5.0,89.0,89.0,0.0,1.0
S00143412,61,8.0,2.0,4.0,0.0,0.0,41.0,10.0,10.0,0.0,0.0
S00143413,96,96.0,61.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00143414,110,42.0,18.0,27.0,0.0,0.0,29.0,31.0,30.0,1.0,4.0
S00143415,74,2.0,2.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0
S00143416,100,28.0,5.0,24.0,0.0,0.0,1.0,66.0,66.0,0.0,2.0
S00143417,145,145.0,63.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00143418,139,29.0,17.0,9.0,2.0,0.0,21.0,90.0,90.0,0.0,1.0
S00143419,96,39.0,15.0,24.0,0.0,0.0,1.0,55.0,55.0,0.0,0.0
S00143420,115,3.0,0.0,3.0,0.0,0.0,95.0,17.0,17.0,0.0,0.0
S00143421,107,26.0,10.0,12.0,4.0,0.0,15.0,66.0,65.0,2.0,0.0
S00143422,136,26.0,11.0,13.0,0.0,0.0,5.0,104.0,98.0,6.0,1.0
S00143423,81,75.0,37.0,38.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0
S00143424,139,67.0,34.0,33.0,0.0,0.0,0.0,71.0,71.0,0.0,0.0
S00143425,144,44.0,18.0,25.0,2.0,0.0,9.0,87.0,81.0,6.0,4.0
S00143426,89,83.0,35.0,48.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0
S00143427,95,67.0,26.0,39.0,0.0,2.0,18.0,14.0,14.0,0.0,0.0
S00143428,82,37.0,13.0,22.0,0.0,0.0,10.0,37.0,37.0,0.0,0.0
S00143429,157,28.0,9.0,15.0,0.0,0.0,10.0,116.0,116.0,0.0,1.0
S00143430,73,35.0,23.0,10.0,0.0,0.0,17.0,20.0,20.0,0.0,1.0
S00143431,94,45.0,12.0,33.0,0.0,0.0,25.0,17.0,17.0,0.0,4.0
S00143432,128,41.0,14.0,27.0,0.0,0.0,3.0,82.0,80.0,2.0,0.0
S00143433,115,31.0,10.0,21.0,0.0,0.0,29.0,58.0,58.0,0.0,0.0
S00143434,101,94.0,48.0,46.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
S00143435,82,43.0,21.0,21.0,1.0,0.0,14.0,25.0,23.0,2.0,0.0
S00143436,107,84.0,43.0,41.0,0.0,0.0,3.0,18.0,18.0,0.0,2.0
S00143437,151,131.0,60.0,69.0,0.0,0.0,2.0,11.0,11.0,0.0,7.0
S00143438,109,18.0,7.0,11.0,0.0,0.0,10.0,81.0,81.0,0.0,0.0
S00143439,121,62.0,35.0,25.0,2.0,0.0,2.0,54.0,54.0,0.0,4.0
S00143440,175,161.0,83.0,78.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0
S00143441,94,19.0,13.0,5.0,1.0,0.0,5.0,65.0,63.0,2.0,2.0
S00143442,99,97.0,56.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
S00143443,71,64.0,29.0,14.0,4.0,12.0,5.0,5.0,5.0,0.0,0.0
S00143444,67,31.0,18.0,9.0,3.0,0.0,5.0,31.0,31.0,0.0,0.0
S00143445,81,15.0,6.0,9.0,0.0,0.0,6.0,60.0,60.0,0.0,0.0
S00143446,68,14.0,4.0,10.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0
S00143447,95,32.0,17.0,15.0,0.0,0.0,21.0,46.0,46.0,0.0,0.0
S00143448,64,16.0,6.0,7.0,0.0,0.0,6.0,42.0,40.0,2.0,0.0
S00143449,101,97.0,43.0,54.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
S00143450,130,129.0,54.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
S00143451,104,72.0,32.0,40.0,0.0,0.0,1.0,31.0,31.0,0.0,0.0
S00143452,165,29.0,19.0,10.0,0.0,0.0,26.0,110.0,113.0,1.0,0.0
S00143453,153,54.0,22.0,27.0,4.0,0.0,9.0,88.0,88.0,0.0,0.0
S00143454,73,15.0,14.0,3.0,0.0,0.0,8.0,52.0,52.0,0.0,0.0
S00143455,132,130.0,74.0,52.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0
S00143456,69,55.0,30.0,25.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0
S00143457,114,25.0,8.0,16.0,5.0,0.0,11.0,79.0,79.0,0.0,0.0
S00143458,71,19.0,15.0,5.0,0.0,0.0,3.0,47.0,45.0,4.0,1.0
S00143459,114,20.0,16.0,4.0,2.0,0.0,13.0,75.0,72.0,3.0,5.0
S00143460,147,127.0,43.0,84.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0
S00143461,111,110.0,48.0,62.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
S00143462,135,120.0,52.0,68.0,0.0,0.0,0.0,13.0,13.0,0.0,4.0
S00143463,69,22.0,13.0,4.0,2.0,0.0,1.0,45.0,44.0,2.0,0.0
S00143464,65,16.0,8.0,8.0,0.0,0.0,8.0,39.0,39.0,0.0,0.0
S00143465,137,111.0,35.0,73.0,0.0,1.0,2.0,24.0,24.0,0.0,0.0
S00143466,112,106.0,57.0,49.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0
S00143467,60,33.0,20.0,15.0,0.0,0.0,13.0,14.0,14.0,0.0,0.0
S00143468,113,87.0,51.0,32.0,2.0,0.0,5.0,20.0,20.0,0.0,1.0
S00143469,127,8.0,7.0,2.0,0.0,0.0,23.0,96.0,96.0,0.0,0.0
S00143470,83,18.0,7.0,11.0,0.0,0.0,33.0,34.0,34.0,0.0,0.0
S00143471,162,46.0,12.0,31.0,0.0,0.0,6.0,105.0,105.0,0.0,5.0
S00143472,104,35.0,4.0,30.0,2.0,0.0,0.0,69.0,63.0,6.0,0.0
S00143473,111,45.0,34.0,14.0,0.0,0.0,6.0,58.0,49.0,6.0,0.0
S00143474,66,3.0,3.0,0.0,0.0,0.0,11.0,52.0,52.0,0.0,0.0
S00143475,117,25.0,11.0,17.0,0.0,0.0,4.0,84.0,84.0,0.0,1.0
S00143476,94,16.0,8.0,8.0,0.0,0.0,5.0,73.0,73.0,0.0,0.0
S00143477,101,4.0,0.0,4.0,0.0,0.0,70.0,23.0,23.0,0.0,4.0
S00143478,121,15.0,5.0,13.0,0.0,0.0,37.0,68.0,68.0,0.0,0.0
S00143479,76,4.0,0.0,4.0,0.0,0.0,33.0,40.0,40.0,0.0,0.0
S00143480,95,91.0,38.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
S00143481,62,20.0,4.0,15.0,0.0,0.0,4.0,38.0,38.0,0.0,0.0
S00143482,135,116.0,50.0,66.0,0.0,0.0,7.0,11.0,11.0,0.0,1.0
S00143483,105,40.0,37.0,6.0,0.0,0.0,7.0,52.0,52.0,0.0,2.0
S00143484,77,22.0,4.0,18.0,0.0,0.0,13.0,42.0,40.0,4.0,0.0
S00143485,89,84.0,38.0,45.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0
S00143486,115,108.0,44.0,64.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0
S00143487,90,15.0,5.0,10.0,0.0,0.0,22.0,49.0,49.0,0.0,0.0
S00143488,133,114.0,37.0,80.0,0.0,1.0,3.0,12.0,12.0,0.0,2.0
S00143489,105,91.0,39.0,56.0,0.0,0.0,5.0,9.0,9.0,0.0,0.0
S00143490,144,61.0,45.0,14.0,4.0,0.0,5.0,75.0,69.0,6.0,5.0
S00143491,117,43.0,12.0,28.0,3.0,0.0,10.0,59.0,59.0,0.0,3.0
S00143492,139,100.0,38.0,58.0,0.0,0.0,7.0,34.0,34.0,0.0,0.0
S00143493,116,52.0,23.0,29.0,0.0,0.0,2.0,56.0,56.0,0.0,0.0
S00143494,123,26.0,3.0,20.0,0.0,0.0,31.0,69.0,69.0,0.0,3.0
S00143495,78,53.0,30.0,21.0,0.0,0.0,2.0,21.0,21.0,0.0,3.0
S00143496,78,7.0,4.0,1.0,0.0,0.0,49.0,25.0,25.0,0.0,0.0
S00143497,111,31.0,9.0,22.0,0.0,0.0,15.0,63.0,63.0,0.0,0.0
S00143498,94,81.0,34.0,44.0,0.0,0.0,7.0,12.0,12.0,0.0,0.0
S00143499,106,90.0,31.0,59.0,0.0,0.0,0.0,19.0,12.0,4.0,0.0
S00143500,96,92.0,35.0,57.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
S00143501,134,61.0,38.0,27.0,0.0,0.0,0.0,73.0,71.0,2.0,0.0
S00143502,105,16.0,13.0,3.0,0.0,0.0,24.0,65.0,63.0,2.0,0.0
S00143503,63,12.0,3.0,12.0,0.0,0.0,10.0,37.0,37.0,0.0,0.0
S00143504,91,40.0,28.0,12.0,0.0,0.0,0.0,49.0,49.0,0.0,4.0
S00143505,102,0.0,0.0,0.0,0.0,0.0,71.0,31.0,27.0,4.0,0.0
S00143506,71,16.0,7.0,9.0,0.0,0.0,4.0,51.0,51.0,0.0,0.0
S00143507,112,18.0,16.0,1.0,0.0,0.0,23.0,67.0,67.0,0.0,4.0
S00143508,116,108.0,55.0,53.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0
S00143509,103,87.0,27.0,60.0,0.0,0.0,1.0,18.0,18.0,0.0,1.0
S00143510,79,26.0,11.0,15.0,0.0,0.0,22.0,31.0,31.0,0.0,0.0
S00143511,80,26.0,13.0,12.0,0.0,1.0,7.0,42.0,42.0,0.0,4.0
S00143512,103,38.0,30.0,12.0,0.0,0.0,2.0,60.0,60.0,0.0,0.0
S00143513,114,81.0,36.0,43.0,0.0,2.0,13.0,24.0,18.0,6.0,0.0
S00143514,101,28.0,20.0,8.0,0.0,0.0,0.0,70.0,64.0,2.0,3.0
S00143515,83,36.0,15.0,19.0,2.0,2.0,18.0,25.0,25.0,0.0,2.0
S00143516,83,23.0,4.0,23.0,0.0,0.0,13.0,46.0,46.0,0.0,2.0
S00143517,98,24.0,8.0,14.0,0.0,2.0,23.0,49.0,49.0,0.0,0.0
S00143518,98,44.0,37.0,7.0,0.0,0.0,0.0,52.0,52.0,0.0,2.0
S00143519,141,132.0,62.0,70.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0
S00143520,109,88.0,38.0,53.0,0.0,0.0,0.0,16.0,16.0,0.0,4.0
S00143521,75,22.0,5.0,16.0,0.0,1.0,12.0,40.0,40.0,0.0,0.0
S00143522,85,13.0,7.0,6.0,0.0,0.0,3.0,67.0,67.0,0.0,0.0
S00143523,68,28.0,21.0,7.0,0.0,0.0,0.0,37.0,35.0,2.0,3.0
S00143524,126,60.0,23.0,34.0,3.0,0.0,0.0,64.0,64.0,0.0,0.0
S00143525,61,12.0,7.0,4.0,0.0,0.0,0.0,48.0,47.0,0.0,3.0
S00143526,102,19.0,15.0,3.0,0.0,0.0,1.0,80.0,78.0,2.0,1.0
S00143527,101,18.0,5.0,13.0,0.0,0.0,5.0,70.0,70.0,0.0,8.0
S00143528,98,31.0,27.0,4.0,0.0,0.0,1.0,61.0,61.0,0.0,4.0
S00143529,62,9.0,9.0,4.0,0.0,0.0,0.0,52.0,52.0,0.0,1.0
S00143530,72,59.0,29.0,30.0,0.0,0.0,4.0,8.0,7.0,0.0,1.0
S00143531,166,53.0,19.0,24.0,7.0,0.0,2.0,108.0,107.0,1.0,3.0
S00143532,132,28.0,0.0,12.0,15.0,2.0,91.0,13.0,13.0,0.0,0.0
S00143533,106,99.0,58.0,41.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00143534,164,137.0,54.0,83.0,0.0,0.0,0.0,27.0,25.0,2.0,0.0
S00143535,107,97.0,40.0,57.0,0.0,0.0,2.0,8.0,5.0,3.0,0.0
S00143536,130,100.0,65.0,35.0,0.0,0.0,7.0,18.0,18.0,0.0,5.0
S00143537,81,25.0,8.0,16.0,0.0,0.0,3.0,56.0,56.0,0.0,1.0
S00143538,98,33.0,16.0,18.0,0.0,2.0,14.0,45.0,45.0,0.0,4.0
S00143539,163,143.0,69.0,74.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
S00143540,107,25.0,9.0,16.0,0.0,0.0,7.0,73.0,72.0,1.0,0.0
S00143541,100,91.0,39.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
S00143542,101,17.0,11.0,6.0,0.0,0.0,22.0,59.0,58.0,2.0,3.0
S00143543,88,12.0,3.0,6.0,1.0,0.0,27.0,45.0,45.0,0.0,6.0
S00143544,147,98.0,40.0,54.0,0.0,0.0,47.0,4.0,4.0,0.0,3.0
S00143545,133,70.0,39.0,31.0,0.0,0.0,0.0,62.0,60.0,2.0,1.0
S00143546,86,32.0,20.0,16.0,0.0,0.0,34.0,16.0,16.0,0.0,0.0
S00143547,107,21.0,7.0,14.0,0.0,0.0,37.0,47.0,47.0,0.0,1.0
S00143548,104,25.0,26.0,4.0,0.0,0.0,0.0,72.0,70.0,2.0,1.0
S00143549,111,17.0,1.0,13.0,0.0,0.0,37.0,57.0,54.0,3.0,0.0
S00143550,106,26.0,9.0,14.0,3.0,0.0,3.0,77.0,77.0,0.0,0.0
S00143551,159,153.0,95.0,56.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0
S00143552,105,28.0,16.0,12.0,0.0,0.0,1.0,74.0,74.0,0.0,1.0
S00143553,124,19.0,11.0,8.0,0.0,0.0,23.0,82.0,82.0,0.0,0.0
S00143554,124,45.0,24.0,12.0,9.0,0.0,5.0,71.0,65.0,4.0,5.0
S00143555,107,83.0,41.0,42.0,0.0,2.0,0.0,22.0,22.0,0.0,0.0
S00143556,72,6.0,2.0,4.0,0.0,0.0,59.0,7.0,7.0,0.0,0.0
S00143557,114,14.0,6.0,10.0,0.0,0.0,49.0,40.0,40.0,0.0,2.0
S00143558,140,41.0,19.0,19.0,0.0,0.0,5.0,92.0,92.0,0.0,2.0
S00143559,56,28.0,22.0,6.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0
S00143560,110,12.0,14.0,2.0,0.0,0.0,5.0,89.0,89.0,0.0,0.0
S00143561,148,116.0,66.0,50.0,0.0,0.0,0.0,29.0,29.0,0.0,3.0
S00143562,95,82.0,42.0,40.0,0.0,0.0,0.0,9.0,9.0,0.0,4.0
S00143563,120,48.0,17.0,25.0,6.0,0.0,6.0,66.0,66.0,0.0,0.0
S00143564,134,43.0,12.0,27.0,0.0,0.0,9.0,80.0,83.0,1.0,0.0
S00143565,118,111.0,40.0,75.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
S00143566,144,93.0,52.0,37.0,0.0,0.0,3.0,47.0,47.0,0.0,2.0
S00143567,76,12.0,5.0,7.0,0.0,0.0,27.0,40.0,40.0,0.0,1.0
S00143568,85,78.0,48.0,30.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
S00143569,81,37.0,17.0,24.0,0.0,0.0,23.0,22.0,22.0,0.0,0.0
S00143570,111,34.0,17.0,20.0,0.0,0.0,4.0,77.0,77.0,0.0,0.0
S00143571,98,16.0,8.0,8.0,0.0,0.0,29.0,55.0,55.0,0.0,0.0
S00143572,118,99.0,57.0,42.0,0.0,0.0,12.0,7.0,7.0,0.0,0.0
S00143573,83,11.0,4.0,7.0,0.0,0.0,20.0,51.0,51.0,0.0,0.0
S00143574,123,112.0,61.0,43.0,0.0,2.0,4.0,7.0,4.0,1.0,1.0
S00143575,101,27.0,9.0,13.0,3.0,2.0,21.0,51.0,46.0,4.0,2.0
S00143576,74,12.0,0.0,4.0,0.0,8.0,1.0,60.0,60.0,0.0,0.0
